timestamp_utc,da_price_eur_mwh,load_da_forecast_mw,wind_onshore_da_forecast_mw,wind_offshore_da_forecast_mw,solar_da_forecast_mw,timestamp_local,date_local,hour_local,day_of_week,month,is_weekend,wind_total_da_forecast_mw,renewables_da_forecast_mw,residual_load_da_forecast_mw
2025-09-19 10:00:00+00:00,0.99,64302.8,6963.25,5016.15,42380.35,2025-09-19 12:00:00+02:00,2025-09-19,12,4,9,0,11979.4,54359.75,9943.050000000003
2025-09-19 11:00:00+00:00,0.0,62655.85,6586.85,4955.174999999999,43468.85,2025-09-19 13:00:00+02:00,2025-09-19,13,4,9,0,11542.025,55010.875,7644.9749999999985
2025-09-19 12:00:00+00:00,0.0,60060.975,6186.5,4676.275,41494.525,2025-09-19 14:00:00+02:00,2025-09-19,14,4,9,0,10862.775,52357.3,7703.674999999996
2025-09-19 13:00:00+00:00,11.97,58305.675,5493.475,4176.75,36026.9,2025-09-19 15:00:00+02:00,2025-09-19,15,4,9,0,9670.225,45697.125,12608.550000000003
2025-09-19 14:00:00+00:00,74.46,59062.075,4746.8,3589.575,27145.6,2025-09-19 16:00:00+02:00,2025-09-19,16,4,9,0,8336.375,35481.975,23580.1
2025-09-19 15:00:00+00:00,119.44,58700.35,4154.325,3055.6499999999996,15344.625,2025-09-19 17:00:00+02:00,2025-09-19,17,4,9,0,7209.974999999999,22554.6,36145.75
2025-09-19 16:00:00+00:00,255.21,58182.475,4515.2,2603.95,4417.05,2025-09-19 18:00:00+02:00,2025-09-19,18,4,9,0,7119.15,11536.2,46646.274999999994
2025-09-19 17:00:00+00:00,409.24,58080.725,6462.475,2331.625,219.975,2025-09-19 19:00:00+02:00,2025-09-19,19,4,9,0,8794.1,9014.075,49066.649999999994
2025-09-19 18:00:00+00:00,167.59,56056.95,9161.6,2396.1,0.0,2025-09-19 20:00:00+02:00,2025-09-19,20,4,9,0,11557.7,11557.7,44499.25
2025-09-19 19:00:00+00:00,111.82,52567.125,11790.85,2780.9,0.0,2025-09-19 21:00:00+02:00,2025-09-19,21,4,9,0,14571.75,14571.75,37995.375
2025-09-19 20:00:00+00:00,86.04,48684.575,14056.775,3238.675,0.0,2025-09-19 22:00:00+02:00,2025-09-19,22,4,9,0,17295.45,17295.45,31389.124999999996
2025-09-19 21:00:00+00:00,78.93,45444.35,15787.95,3435.8,0.0,2025-09-19 23:00:00+02:00,2025-09-19,23,4,9,0,19223.75,19223.75,26220.6
2025-09-19 22:00:00+00:00,87.24,42357.025,18508.325,4011.775,0.0,2025-09-20 00:00:00+02:00,2025-09-20,0,5,9,1,22520.100000000002,22520.100000000002,19836.925
2025-09-19 23:00:00+00:00,77.91,40655.325,18998.2,4012.575,0.0,2025-09-20 01:00:00+02:00,2025-09-20,1,5,9,1,23010.775,23010.775,17644.549999999996
2025-09-20 00:00:00+00:00,74.99,39687.475,18786.15,3953.025,0.0,2025-09-20 02:00:00+02:00,2025-09-20,2,5,9,1,22739.175000000003,22739.175000000003,16948.299999999996
2025-09-20 01:00:00+00:00,74.8,39296.85,18342.025,3926.025,0.0,2025-09-20 03:00:00+02:00,2025-09-20,3,5,9,1,22268.050000000003,22268.050000000003,17028.799999999996
2025-09-20 02:00:00+00:00,74.79,39261.8,17748.175000000003,4008.125,0.0,2025-09-20 04:00:00+02:00,2025-09-20,4,5,9,1,21756.300000000003,21756.300000000003,17505.5
2025-09-20 03:00:00+00:00,80.21,39914.65,17225.025,4106.675,0.0,2025-09-20 05:00:00+02:00,2025-09-20,5,5,9,1,21331.7,21331.7,18582.95
2025-09-20 04:00:00+00:00,88.51,41696.5,17096.675,4203.5,12.775,2025-09-20 06:00:00+02:00,2025-09-20,6,5,9,1,21300.175,21312.95,20383.55
2025-09-20 05:00:00+00:00,86.97,44308.525,16563.6,4201.25,2297.975,2025-09-20 07:00:00+02:00,2025-09-20,7,5,9,1,20764.85,23062.824999999997,21245.700000000004
2025-09-20 06:00:00+00:00,75.29,47730.225000000006,15185.95,4209.05,10876.175,2025-09-20 08:00:00+02:00,2025-09-20,8,5,9,1,19395.0,30271.175,17459.050000000007
2025-09-20 07:00:00+00:00,24.9,50770.525,11910.875,4166.9,22327.15,2025-09-20 09:00:00+02:00,2025-09-20,9,5,9,1,16077.775,38404.925,12365.599999999999
2025-09-20 08:00:00+00:00,3.02,52606.325,8560.525,4084.125,32404.625,2025-09-20 10:00:00+02:00,2025-09-20,10,5,9,1,12644.65,45049.275,7557.049999999996
2025-09-20 09:00:00+00:00,-0.28,53177.0,6861.5,3917.525,39374.8,2025-09-20 11:00:00+02:00,2025-09-20,11,5,9,1,10779.025,50153.825000000004,3023.1749999999956
2025-09-20 10:00:00+00:00,-6.1,52600.7,6358.025,3704.25,43140.6,2025-09-20 12:00:00+02:00,2025-09-20,12,5,9,1,10062.275,53202.875,-602.1750000000029
2025-09-20 11:00:00+00:00,-10.86,51077.525,6825.4,3496.95,43434.775,2025-09-20 13:00:00+02:00,2025-09-20,13,5,9,1,10322.349999999999,53757.125,-2679.5999999999985
2025-09-20 12:00:00+00:00,-5.1,49378.775,8120.05,3501.075,40310.525,2025-09-20 14:00:00+02:00,2025-09-20,14,5,9,1,11621.125,51931.65,-2552.875
2025-09-20 13:00:00+00:00,-0.04,48675.475,9213.45,3600.65,33852.75,2025-09-20 15:00:00+02:00,2025-09-20,15,5,9,1,12814.1,46666.85,2008.625
2025-09-20 14:00:00+00:00,26.36,48254.1,9908.75,3542.175,24530.175,2025-09-20 16:00:00+02:00,2025-09-20,16,5,9,1,13450.925,37981.1,10273.0
2025-09-20 15:00:00+00:00,93.84,48772.15,10249.225,3584.05,13160.6,2025-09-20 17:00:00+02:00,2025-09-20,17,5,9,1,13833.275000000001,26993.875,21778.275
2025-09-20 16:00:00+00:00,124.58,49571.175,11326.125,3823.925,3554.9,2025-09-20 18:00:00+02:00,2025-09-20,18,5,9,1,15150.05,18704.95,30866.225000000002
2025-09-20 17:00:00+00:00,134.1,49557.2,13282.1,4219.9,140.625,2025-09-20 19:00:00+02:00,2025-09-20,19,5,9,1,17502.0,17642.625,31914.574999999997
2025-09-20 18:00:00+00:00,99.08,48391.225,15091.95,4751.4,0.0,2025-09-20 20:00:00+02:00,2025-09-20,20,5,9,1,19843.35,19843.35,28547.875
2025-09-20 19:00:00+00:00,81.95,46439.925,16362.125,5241.7,0.0,2025-09-20 21:00:00+02:00,2025-09-20,21,5,9,1,21603.825,21603.825,24836.100000000002
2025-09-20 20:00:00+00:00,74.5,44207.55,17006.375,5534.175,0.0,2025-09-20 22:00:00+02:00,2025-09-20,22,5,9,1,22540.55,22540.55,21667.000000000004
2025-09-20 21:00:00+00:00,48.3,41751.05,17677.85,5578.75,0.0,2025-09-20 23:00:00+02:00,2025-09-20,23,5,9,1,23256.6,23256.6,18494.450000000004
2025-09-20 22:00:00+00:00,8.07,40094.075,18369.675,5507.8,0.0,2025-09-21 00:00:00+02:00,2025-09-21,0,6,9,1,23877.475,23877.475,16216.599999999999
2025-09-20 23:00:00+00:00,3.7,38468.525,19054.45,5665.65,0.0,2025-09-21 01:00:00+02:00,2025-09-21,1,6,9,1,24720.1,24720.1,13748.425000000003
2025-09-21 00:00:00+00:00,3.46,37714.875,19464.775,5753.975,0.0,2025-09-21 02:00:00+02:00,2025-09-21,2,6,9,1,25218.75,25218.75,12496.125
2025-09-21 01:00:00+00:00,1.65,37312.25,19893.875,5691.475,0.0,2025-09-21 03:00:00+02:00,2025-09-21,3,6,9,1,25585.35,25585.35,11726.900000000001
2025-09-21 02:00:00+00:00,2.08,37403.65,20505.5,5568.375,0.0,2025-09-21 04:00:00+02:00,2025-09-21,4,6,9,1,26073.875,26073.875,11329.775000000001
2025-09-21 03:00:00+00:00,3.23,38134.7,21200.25,5459.9,0.0,2025-09-21 05:00:00+02:00,2025-09-21,5,6,9,1,26660.15,26660.15,11474.549999999996
2025-09-21 04:00:00+00:00,4.41,40044.225,21954.375,5321.375,6.675,2025-09-21 06:00:00+02:00,2025-09-21,6,6,9,1,27275.75,27282.425,12761.8
2025-09-21 05:00:00+00:00,5.23,42601.35,22020.4,5476.0,1541.15,2025-09-21 07:00:00+02:00,2025-09-21,7,6,9,1,27496.4,29037.550000000003,13563.799999999996
2025-09-21 06:00:00+00:00,3.01,45579.675,21401.125,5516.7,7370.975,2025-09-21 08:00:00+02:00,2025-09-21,8,6,9,1,26917.825,34288.8,11290.875
2025-09-21 07:00:00+00:00,1.31,48401.225,20446.25,5386.225,14980.025,2025-09-21 09:00:00+02:00,2025-09-21,9,6,9,1,25832.475,40812.5,7588.7249999999985
2025-09-21 08:00:00+00:00,0.0,50450.45,19728.0,5243.975,21320.525,2025-09-21 10:00:00+02:00,2025-09-21,10,6,9,1,24971.975,46292.5,4157.949999999997
2025-09-21 09:00:00+00:00,-0.09,51395.1,19528.825,5106.8,25272.325,2025-09-21 11:00:00+02:00,2025-09-21,11,6,9,1,24635.625,49907.95,1487.1500000000015
2025-09-21 10:00:00+00:00,-1.2,50880.9,19254.1,5212.875,26883.925,2025-09-21 12:00:00+02:00,2025-09-21,12,6,9,1,24466.975,51350.899999999994,-469.9999999999927
2025-09-21 11:00:00+00:00,-2.02,49450.475,18938.475,5294.4,26255.25,2025-09-21 13:00:00+02:00,2025-09-21,13,6,9,1,24232.875,50488.125,-1037.6500000000015
2025-09-21 12:00:00+00:00,-1.31,47961.375,18721.075,5328.075,23647.75,2025-09-21 14:00:00+02:00,2025-09-21,14,6,9,1,24049.15,47696.9,264.47499999999854
2025-09-21 13:00:00+00:00,-0.01,47060.5,18161.6,5384.45,19167.675,2025-09-21 15:00:00+02:00,2025-09-21,15,6,9,1,23546.05,42713.725,4346.7750000000015
2025-09-21 14:00:00+00:00,9.47,47122.3,17354.425,5438.475,13248.2,2025-09-21 16:00:00+02:00,2025-09-21,16,6,9,1,22792.9,36041.100000000006,11081.199999999997
2025-09-21 15:00:00+00:00,85.18,47974.8,15917.025,5581.275,6834.025,2025-09-21 17:00:00+02:00,2025-09-21,17,6,9,1,21498.3,28332.324999999997,19642.475000000006
2025-09-21 16:00:00+00:00,113.96,49367.125,14317.0,5707.925,1868.2,2025-09-21 18:00:00+02:00,2025-09-21,18,6,9,1,20024.925,21893.125,27474.0
2025-09-21 17:00:00+00:00,120.57,50005.225000000006,13138.925,5576.5,83.1,2025-09-21 19:00:00+02:00,2025-09-21,19,6,9,1,18715.425,18798.524999999998,31206.700000000008
2025-09-21 18:00:00+00:00,118.84,49325.075,12344.675000000001,5518.549999999999,0.0,2025-09-21 20:00:00+02:00,2025-09-21,20,6,9,1,17863.225,17863.225,31461.85
2025-09-21 19:00:00+00:00,104.68,47444.3,11635.425,5530.775,0.0,2025-09-21 21:00:00+02:00,2025-09-21,21,6,9,1,17166.199999999997,17166.199999999997,30278.100000000006
2025-09-21 20:00:00+00:00,96.35,45400.225,11165.1,5546.1,0.0,2025-09-21 22:00:00+02:00,2025-09-21,22,6,9,1,16711.2,16711.2,28689.024999999998
2025-09-21 21:00:00+00:00,91.68,42981.299999999996,11088.325,5597.85,0.0,2025-09-21 23:00:00+02:00,2025-09-21,23,6,9,1,16686.175000000003,16686.175000000003,26295.124999999993
2025-09-21 22:00:00+00:00,87.33,39427.575,11291.55,6009.35,0.0,2025-09-22 00:00:00+02:00,2025-09-22,0,0,9,0,17300.9,17300.9,22126.674999999996
2025-09-21 23:00:00+00:00,83.57,38316.125,11032.7,6086.325,0.0,2025-09-22 01:00:00+02:00,2025-09-22,1,0,9,0,17119.025,17119.025,21197.1
2025-09-22 00:00:00+00:00,79.21,37765.15,10878.75,6170.85,0.0,2025-09-22 02:00:00+02:00,2025-09-22,2,0,9,0,17049.6,17049.6,20715.550000000003
2025-09-22 01:00:00+00:00,79.21,37863.35,10926.45,6142.425,0.0,2025-09-22 03:00:00+02:00,2025-09-22,3,0,9,0,17068.875,17068.875,20794.475
2025-09-22 02:00:00+00:00,80.35,39048.275,10996.75,5960.4,0.0,2025-09-22 04:00:00+02:00,2025-09-22,4,0,9,0,16957.15,16957.15,22091.125
2025-09-22 03:00:00+00:00,93.59,43266.75,10894.65,5750.175,0.0,2025-09-22 05:00:00+02:00,2025-09-22,5,0,9,0,16644.825,16644.825,26621.925
2025-09-22 04:00:00+00:00,118.69,51202.275,10891.45,5557.55,0.75,2025-09-22 06:00:00+02:00,2025-09-22,6,0,9,0,16449.0,16449.75,34752.525
2025-09-22 05:00:00+00:00,130.0,56876.450000000004,10835.3,5048.5,646.425,2025-09-22 07:00:00+02:00,2025-09-22,7,0,9,0,15883.8,16530.225,40346.225000000006
2025-09-22 06:00:00+00:00,130.0,60421.125,10543.75,4850.05,3450.125,2025-09-22 08:00:00+02:00,2025-09-22,8,0,9,0,15393.8,18843.925,41577.2
2025-09-22 07:00:00+00:00,108.57,61609.3,9901.075,4518.425,7692.700000000001,2025-09-22 09:00:00+02:00,2025-09-22,9,0,9,0,14419.5,22112.2,39497.100000000006
2025-09-22 08:00:00+00:00,91.82,62262.425,10189.125,4137.5,12244.775,2025-09-22 10:00:00+02:00,2025-09-22,10,0,9,0,14326.625,26571.4,35691.025
2025-09-22 09:00:00+00:00,77.86,62231.175,11727.675,3860.075,15887.625,2025-09-22 11:00:00+02:00,2025-09-22,11,0,9,0,15587.75,31475.375,30755.800000000003
2025-09-22 10:00:00+00:00,74.04,61541.125,12971.875,3693.925,17685.35,2025-09-22 12:00:00+02:00,2025-09-22,12,0,9,0,16665.8,34351.149999999994,27189.975000000006
2025-09-22 11:00:00+00:00,71.17,60587.25,13671.275,3601.9,17349.85,2025-09-22 13:00:00+02:00,2025-09-22,13,0,9,0,17273.175,34623.024999999994,25964.225000000006
2025-09-22 12:00:00+00:00,70.23,59268.5,14248.175,3563.175,15921.7,2025-09-22 14:00:00+02:00,2025-09-22,14,0,9,0,17811.35,33733.05,25535.449999999997
2025-09-22 13:00:00+00:00,78.39,58162.0,14413.625,3619.025,13338.525,2025-09-22 15:00:00+02:00,2025-09-22,15,0,9,0,18032.65,31371.175000000003,26790.824999999997
2025-09-22 14:00:00+00:00,84.79,57596.325,14248.0,3697.95,9543.225,2025-09-22 16:00:00+02:00,2025-09-22,16,0,9,0,17945.95,27489.175000000003,30107.149999999994
2025-09-22 15:00:00+00:00,100.13,57934.3,13482.575,3807.0,5339.5,2025-09-22 17:00:00+02:00,2025-09-22,17,0,9,0,17289.575,22629.075,35305.225000000006
2025-09-22 16:00:00+00:00,128.08,58472.425,12575.0,3828.3,1647.725,2025-09-22 18:00:00+02:00,2025-09-22,18,0,9,0,16403.3,18051.024999999998,40421.40000000001
2025-09-22 17:00:00+00:00,140.92,58798.85,12316.9,3786.35,89.27499999999999,2025-09-22 19:00:00+02:00,2025-09-22,19,0,9,0,16103.25,16192.525,42606.325
2025-09-22 18:00:00+00:00,130.0,57045.475,12177.6,3684.975,0.0,2025-09-22 20:00:00+02:00,2025-09-22,20,0,9,0,15862.575,15862.575,41182.899999999994
2025-09-22 19:00:00+00:00,114.24,53904.075,11706.8,3552.1000000000004,0.0,2025-09-22 21:00:00+02:00,2025-09-22,21,0,9,0,15258.9,15258.9,38645.174999999996
2025-09-22 20:00:00+00:00,97.72,50276.675,11370.650000000001,3501.65,0.0,2025-09-22 22:00:00+02:00,2025-09-22,22,0,9,0,14872.300000000001,14872.300000000001,35404.375
2025-09-22 21:00:00+00:00,89.99,46791.600000000006,10972.1,3470.075,0.0,2025-09-22 23:00:00+02:00,2025-09-22,23,0,9,0,14442.175,14442.175,32349.425000000007
2025-09-22 22:00:00+00:00,88.6,44772.675,9337.25,3513.975,0.0,2025-09-23 00:00:00+02:00,2025-09-23,0,1,9,0,12851.225,12851.225,31921.450000000004
2025-09-22 23:00:00+00:00,90.0,43206.025,8959.4,3442.275,0.0,2025-09-23 01:00:00+02:00,2025-09-23,1,1,9,0,12401.675,12401.675,30804.350000000002
2025-09-23 00:00:00+00:00,89.73,42268.375,8667.775,3288.125,0.0,2025-09-23 02:00:00+02:00,2025-09-23,2,1,9,0,11955.9,11955.9,30312.475
2025-09-23 01:00:00+00:00,89.93,42205.65,8406.849999999999,3072.175,0.0,2025-09-23 03:00:00+02:00,2025-09-23,3,1,9,0,11479.024999999998,11479.024999999998,30726.625000000004
2025-09-23 02:00:00+00:00,91.34,43296.325,8209.05,2863.45,0.0,2025-09-23 04:00:00+02:00,2025-09-23,4,1,9,0,11072.5,11072.5,32223.824999999997
2025-09-23 03:00:00+00:00,98.11,46655.525,8003.7,2645.1,0.0,2025-09-23 05:00:00+02:00,2025-09-23,5,1,9,0,10648.8,10648.8,36006.725000000006
2025-09-23 04:00:00+00:00,122.01,52844.2,7684.85,2372.15,0.8,2025-09-23 06:00:00+02:00,2025-09-23,6,1,9,0,10057.0,10057.8,42786.399999999994
2025-09-23 05:00:00+00:00,172.36,57697.35,7176.125,2121.85,1272.725,2025-09-23 07:00:00+02:00,2025-09-23,7,1,9,0,9297.975,10570.7,47126.649999999994
2025-09-23 06:00:00+00:00,162.8,60691.1,6444.025,1881.425,6768.075000000001,2025-09-23 08:00:00+02:00,2025-09-23,8,1,9,0,8325.449999999999,15093.525,45597.575
2025-09-23 07:00:00+00:00,125.76,61661.125,5429.625,1621.525,14611.599999999999,2025-09-23 09:00:00+02:00,2025-09-23,9,1,9,0,7051.15,21662.75,39998.375
2025-09-23 08:00:00+00:00,93.92,62151.325,5017.425,1377.375,21654.95,2025-09-23 10:00:00+02:00,2025-09-23,10,1,9,0,6394.8,28049.75,34101.575
2025-09-23 09:00:00+00:00,85.51,62142.45,5438.95,1209.0,26349.5,2025-09-23 11:00:00+02:00,2025-09-23,11,1,9,0,6647.95,32997.45,29145.0
2025-09-23 10:00:00+00:00,77.54,61391.175,6216.475,1107.325,28399.1,2025-09-23 12:00:00+02:00,2025-09-23,12,1,9,0,7323.8,35722.9,25668.275
2025-09-23 11:00:00+00:00,74.24,60104.925,7199.625,1066.5,28116.875,2025-09-23 13:00:00+02:00,2025-09-23,13,1,9,0,8266.125,36383.0,23721.925000000003
2025-09-23 12:00:00+00:00,74.25,58768.475,8466.975,1079.225,26039.6,2025-09-23 14:00:00+02:00,2025-09-23,14,1,9,0,9546.2,35585.8,23182.674999999996
2025-09-23 13:00:00+00:00,84.11,58133.7,9948.325,1121.3,21868.075,2025-09-23 15:00:00+02:00,2025-09-23,15,1,9,0,11069.625,32937.7,25196.0
2025-09-23 14:00:00+00:00,85.76,57747.275,11426.125,1173.875,15607.225,2025-09-23 16:00:00+02:00,2025-09-23,16,1,9,0,12600.0,28207.225,29540.050000000003
2025-09-23 15:00:00+00:00,102.9,58188.675,12593.625,1232.45,8262.625,2025-09-23 17:00:00+02:00,2025-09-23,17,1,9,0,13826.075,22088.7,36099.975000000006
2025-09-23 16:00:00+00:00,136.83,58767.675,13701.7,1303.15,2159.05,2025-09-23 18:00:00+02:00,2025-09-23,18,1,9,0,15004.85,17163.9,41603.775
2025-09-23 17:00:00+00:00,149.58,58951.325,15404.025000000001,1384.6,73.275,2025-09-23 19:00:00+02:00,2025-09-23,19,1,9,0,16788.625,16861.9,42089.424999999996
2025-09-23 18:00:00+00:00,115.81,57192.925,16964.075,1521.925,0.0,2025-09-23 20:00:00+02:00,2025-09-23,20,1,9,0,18486.0,18486.0,38706.925
2025-09-23 19:00:00+00:00,94.0,54103.825,17849.65,1658.675,0.0,2025-09-23 21:00:00+02:00,2025-09-23,21,1,9,0,19508.325,19508.325,34595.5
2025-09-23 20:00:00+00:00,84.91,50667.025,18100.225,1743.325,0.0,2025-09-23 22:00:00+02:00,2025-09-23,22,1,9,0,19843.55,19843.55,30823.475000000002
2025-09-23 21:00:00+00:00,84.1,47416.75,18064.4,1680.35,0.0,2025-09-23 23:00:00+02:00,2025-09-23,23,1,9,0,19744.75,19744.75,27672.0
2025-09-23 22:00:00+00:00,82.67,44571.125,18289.875,1322.9,0.0,2025-09-24 00:00:00+02:00,2025-09-24,0,2,9,0,19612.775,19612.775,24958.35
2025-09-23 23:00:00+00:00,82.32,43247.35,17826.975,1214.35,0.0,2025-09-24 01:00:00+02:00,2025-09-24,1,2,9,0,19041.324999999997,19041.324999999997,24206.025
2025-09-24 00:00:00+00:00,81.61,42546.8,17326.475,1132.5,0.0,2025-09-24 02:00:00+02:00,2025-09-24,2,2,9,0,18458.975,18458.975,24087.825000000004
2025-09-24 01:00:00+00:00,77.95,42717.4,17218.7,1099.35,0.0,2025-09-24 03:00:00+02:00,2025-09-24,3,2,9,0,18318.05,18318.05,24399.350000000002
2025-09-24 02:00:00+00:00,78.59,44029.25,17477.2,1082.925,0.0,2025-09-24 04:00:00+02:00,2025-09-24,4,2,9,0,18560.125,18560.125,25469.125
2025-09-24 03:00:00+00:00,82.67,47233.7,18001.575,1117.3,0.0,2025-09-24 05:00:00+02:00,2025-09-24,5,2,9,0,19118.875,19118.875,28114.824999999997
2025-09-24 04:00:00+00:00,109.76,53654.75,18915.575,1181.575,0.375,2025-09-24 06:00:00+02:00,2025-09-24,6,2,9,0,20097.15,20097.525,33557.225
2025-09-24 05:00:00+00:00,118.01,59340.825,19341.575,1228.2,1237.65,2025-09-24 07:00:00+02:00,2025-09-24,7,2,9,0,20569.775,21807.425000000003,37533.399999999994
2025-09-24 06:00:00+00:00,120.45,62200.725,18690.600000000002,1217.075,6675.599999999999,2025-09-24 08:00:00+02:00,2025-09-24,8,2,9,0,19907.675000000003,26583.275,35617.45
2025-09-24 07:00:00+00:00,107.0,62680.125,16915.95,1178.6,13714.925,2025-09-24 09:00:00+02:00,2025-09-24,9,2,9,0,18094.55,31809.475,30870.65
2025-09-24 08:00:00+00:00,85.54,62860.675,16354.475,1134.7,19811.225,2025-09-24 10:00:00+02:00,2025-09-24,10,2,9,0,17489.175,37300.399999999994,25560.27500000001
2025-09-24 09:00:00+00:00,70.09,62884.85,18356.350000000002,1108.775,23627.925,2025-09-24 11:00:00+02:00,2025-09-24,11,2,9,0,19465.125000000004,43093.05,19791.799999999996
2025-09-24 10:00:00+00:00,27.1,61938.025,20823.6,1128.85,25146.925,2025-09-24 12:00:00+02:00,2025-09-24,12,2,9,0,21952.449999999997,47099.375,14838.650000000001
2025-09-24 11:00:00+00:00,10.66,60871.3,22612.4,1219.6,24797.075,2025-09-24 13:00:00+02:00,2025-09-24,13,2,9,0,23832.0,48629.075,12242.225000000006
2025-09-24 12:00:00+00:00,9.9,59311.7,24368.95,1419.525,22823.65,2025-09-24 14:00:00+02:00,2025-09-24,14,2,9,0,25788.475000000002,48612.125,10699.574999999997
2025-09-24 13:00:00+00:00,15.0,58044.525,25813.025,1775.1,19101.65,2025-09-24 15:00:00+02:00,2025-09-24,15,2,9,0,27588.125,46689.775,11354.75
2025-09-24 14:00:00+00:00,66.1,57433.8,26720.9,2280.575,13504.875,2025-09-24 16:00:00+02:00,2025-09-24,16,2,9,0,29001.475000000002,42506.350000000006,14927.449999999997
2025-09-24 15:00:00+00:00,85.69,57630.05,26700.025,2939.2,6748.675,2025-09-24 17:00:00+02:00,2025-09-24,17,2,9,0,29639.225000000002,36387.9,21242.15
2025-09-24 16:00:00+00:00,113.08,58309.375,26435.4,3567.4,1661.85,2025-09-24 18:00:00+02:00,2025-09-24,18,2,9,0,30002.800000000003,31664.65,26644.725
2025-09-24 17:00:00+00:00,115.93,58571.875,27138.1,4111.2,53.875,2025-09-24 19:00:00+02:00,2025-09-24,19,2,9,0,31249.3,31303.175,27268.7
2025-09-24 18:00:00+00:00,113.95,56650.0,27992.075,4516.55,0.0,2025-09-24 20:00:00+02:00,2025-09-24,20,2,9,0,32508.625,32508.625,24141.375
2025-09-24 19:00:00+00:00,91.29,53924.525,28764.75,4756.2,0.0,2025-09-24 21:00:00+02:00,2025-09-24,21,2,9,0,33520.95,33520.95,20403.575000000004
2025-09-24 20:00:00+00:00,85.5,50089.075,28205.0,4815.475,0.0,2025-09-24 22:00:00+02:00,2025-09-24,22,2,9,0,33020.475,33020.475,17068.6
2025-09-24 21:00:00+00:00,69.68,46650.3,27712.225,4748.4,0.0,2025-09-24 23:00:00+02:00,2025-09-24,23,2,9,0,32460.625,32460.625,14189.675000000003
2025-09-24 22:00:00+00:00,73.3,44756.975,28289.65,4719.7,0.0,2025-09-25 00:00:00+02:00,2025-09-25,0,3,9,0,33009.35,33009.35,11747.625
2025-09-24 23:00:00+00:00,69.69,43194.0,27668.075,4587.125,0.0,2025-09-25 01:00:00+02:00,2025-09-25,1,3,9,0,32255.2,32255.2,10938.8
2025-09-25 00:00:00+00:00,67.81,42617.075,26872.25,4423.475,0.0,2025-09-25 02:00:00+02:00,2025-09-25,2,3,9,0,31295.725,31295.725,11321.349999999999
2025-09-25 01:00:00+00:00,68.09,42717.025,26263.7,4290.8,0.0,2025-09-25 03:00:00+02:00,2025-09-25,3,3,9,0,30554.5,30554.5,12162.525000000001
2025-09-25 02:00:00+00:00,71.69,43470.525,25891.7,4255.375,0.0,2025-09-25 04:00:00+02:00,2025-09-25,4,3,9,0,30147.075,30147.075,13323.45
2025-09-25 03:00:00+00:00,77.33,46447.025,25686.175,4337.375,0.0,2025-09-25 05:00:00+02:00,2025-09-25,5,3,9,0,30023.55,30023.55,16423.475000000002
2025-09-25 04:00:00+00:00,108.55,52428.425,26009.325,4512.25,0.2,2025-09-25 06:00:00+02:00,2025-09-25,6,3,9,0,30521.575,30521.775,21906.65
2025-09-25 05:00:00+00:00,124.26,57844.95,25761.7,4684.175,802.975,2025-09-25 07:00:00+02:00,2025-09-25,7,3,9,0,30445.875,31248.85,26596.1
2025-09-25 06:00:00+00:00,124.99,61313.225,24627.3,4738.6,4339.6,2025-09-25 08:00:00+02:00,2025-09-25,8,3,9,0,29365.9,33705.5,27607.725
2025-09-25 07:00:00+00:00,104.88,62609.625,23268.875,4716.775,9240.575,2025-09-25 09:00:00+02:00,2025-09-25,9,3,9,0,27985.65,37226.225000000006,25383.399999999994
2025-09-25 08:00:00+00:00,77.95,63124.575,23263.075,4463.55,13995.2,2025-09-25 10:00:00+02:00,2025-09-25,10,3,9,0,27726.625,41721.825,21402.75
2025-09-25 09:00:00+00:00,69.24,63384.225,24717.7,4221.05,17511.825,2025-09-25 11:00:00+02:00,2025-09-25,11,3,9,0,28938.75,46450.575,16933.65
2025-09-25 10:00:00+00:00,38.18,62815.925,25863.6,4066.85,19518.325,2025-09-25 12:00:00+02:00,2025-09-25,12,3,9,0,29930.449999999997,49448.774999999994,13367.150000000009
2025-09-25 11:00:00+00:00,16.03,62004.3,26454.325,4071.3,19871.625,2025-09-25 13:00:00+02:00,2025-09-25,13,3,9,0,30525.625,50397.25,11607.050000000003
2025-09-25 12:00:00+00:00,20.1,60510.8,26822.15,4198.625,18557.025,2025-09-25 14:00:00+02:00,2025-09-25,14,3,9,0,31020.775,49577.8,10933.0
2025-09-25 13:00:00+00:00,43.66,59176.775,26626.8,4366.3,15552.75,2025-09-25 15:00:00+02:00,2025-09-25,15,3,9,0,30993.1,46545.85,12630.925000000003
2025-09-25 14:00:00+00:00,75.0,58548.05,25929.6,4610.825,10950.75,2025-09-25 16:00:00+02:00,2025-09-25,16,3,9,0,30540.425,41491.175,17056.875
2025-09-25 15:00:00+00:00,88.79,59180.65,24781.6,4999.725,5732.25,2025-09-25 17:00:00+02:00,2025-09-25,17,3,9,0,29781.324999999997,35513.575,23667.075000000004
2025-09-25 16:00:00+00:00,117.04,59966.925,23763.949999999997,5382.3,1506.875,2025-09-25 18:00:00+02:00,2025-09-25,18,3,9,0,29146.249999999996,30653.124999999996,29313.800000000007
2025-09-25 17:00:00+00:00,121.47,59698.55,23418.075,5731.425,45.8,2025-09-25 19:00:00+02:00,2025-09-25,19,3,9,0,29149.5,29195.3,30503.250000000004
